7.565116279069766847e+01,1.602790697674418254e+02,8.997674418604654534e+01,1.736046511627906739e+02,7.674418604651165765e+01,1.588604651162790447e+02,1.174883720930232727e+02,1.834418604651162354e+02,1.030000000000000426e+02,4.806976744186052031e+01,1.224418604651163065e+02,1.143720930232558146e+02,1.161860465116279215e+02,1.600697674418604777e+02,8.153488372093019620e+01,9.804651162790698038e+01,1.176279069767441712e+02,1.043023255813953369e+02,6.227906976744187517e+01,1.509534883720930338e+02,5.983720930232561841e+01,1.462325581395349161e+02,3.011627906976748648e+01,8.755813953488367929e+01,1.981627906976743816e+02,1.765581395348837646e+02,6.453488372093016778e+01,8.365116279069769689e+01,1.218372093023255758e+02,1.193488372093023315e+02,9.011627906976747227e+01,1.638837209302325277e+02
4.056756756756755067e+01,1.244324324324324351e+02,6.332432432432430858e+01,1.554594594594594525e+02,7.343243243243249196e+01,1.546486486486486172e+02,1.524324324324324209e+02,1.265945945945945965e+02,7.145945945945949518e+01,2.818918918918923566e+01,9.635135135135138285e+01,3.835135135135135442e+01,1.738648648648648702e+02,1.400540540540540633e+02,6.932432432432429437e+01,1.685945945945946107e+02,1.907567567567567153e+02,4.340540540540538927e+01,1.026486486486486456e+02,1.128918918918919161e+02,5.916216216216220403e+01,1.759189189189189051e+02,5.575675675675680054e+01,2.165945945945945539e+02,7.259459459459455388e+01,5.056756756756752225e+01,1.605135135135135158e+02,9.302702702702703164e+01,6.964864864864858873e+01,3.318918918918924987e+01,1.198918918918918877e+02,1.172702702702702737e+02
1.621153846153846132e+02,1.249615384615384670e+02,1.136923076923076934e+02,1.474615384615384528e+02,1.065000000000000000e+02,1.076538461538461320e+02,9.207692307692309441e+01,1.363846153846153868e+02,8.196153846153850964e+01,1.759230769230769056e+02,1.485384615384615472e+02,5.338461538461537259e+01,8.457692307692308020e+01,4.723076923076924061e+01,6.288461538461535838e+01,7.776923076923077360e+01,8.296153846153842437e+01,1.984230769230769056e+02,1.235000000000000142e+02,1.075384615384615472e+02,7.065384615384616041e+01,1.522692307692307736e+02,1.777307692307692832e+02,3.126923076923071676e+01,2.330769230769230376e+02,2.080384615384615472e+02,5.446153846153842437e+01,5.884615384615385381e+01,1.157692307692307736e+02,1.604230769230769056e+02,8.984615384615383959e+01,9.730769230769229239e+01
1.501749999999999829e+02,1.325000000000000000e+02,1.896499999999999773e+02,1.646749999999999829e+02,8.220000000000004547e+01,1.287500000000000000e+02,1.605750000000000171e+02,1.662249999999999943e+02,1.774000000000000341e+02,1.723750000000000000e+02,1.470749999999999886e+02,1.442500000000000000e+02,8.247500000000000853e+01,2.014250000000000114e+02,9.482499999999998863e+01,5.912499999999997158e+01,1.341500000000000057e+02,2.203249999999999886e+02,1.843249999999999886e+02,1.813749999999999716e+02,1.046749999999999829e+02,1.208750000000000000e+02,1.489000000000000341e+02,2.051249999999999716e+02,1.290250000000000057e+02,4.797499999999996589e+01,1.692249999999999659e+02,1.148000000000000114e+02,1.395000000000000000e+02,8.899999999999997158e+01,6.447500000000006537e+01,1.551249999999999716e+02
7.493548387096774377e+01,1.711612903225806122e+02,1.693870967741935658e+02,1.870000000000000000e+02,1.657096774193548470e+02,1.327419354838709751e+02,8.638709677419356581e+01,1.541290322580645409e+02,1.561290322580645409e+02,5.387096774193546622e+01,9.793548387096777219e+01,1.128387096774193452e+02,2.093548387096773808e+02,2.083548387096774377e+02,1.092580645161290391e+02,1.664516129032257936e+02,1.953870967741935090e+02,9.106451612903224202e+01,1.699354838709677722e+02,1.212903225806451672e+02,8.683870967741934521e+01,5.509677419354835592e+01,1.467741935483871316e+02,1.901935483870967687e+02,1.584193548387096939e+02,2.146774193548387188e+02,1.390645161290322562e+02,1.819354838709677722e+02,1.231290322580645125e+02,1.436451612903225623e+02,1.683870967741935658e+02,7.316129032258061216e+01
1.184186046511627808e+02,1.404883720930232585e+02,1.914651162790697185e+02,1.148604651162790731e+02,1.135581395348837219e+02,5.397674418604646007e+01,1.053023255813953654e+02,1.875348837209302246e+02,8.393023255813957917e+01,1.397209302325581461e+02,1.715813953488372192e+02,1.480232558139534831e+02,1.179534883720930338e+02,1.459302325581395507e+02,1.640930232558139323e+02,9.720930232558140460e+01,8.239534883720929770e+01,2.041395348837208985e+02,1.003488372093023315e+02,1.963953488372092693e+02,8.486046511627910149e+01,6.862790697674414275e+01,1.954883720930233153e+02,7.372093023255808930e+01,1.619069767441860677e+02,1.362093023255814046e+02,1.399534883720930338e+02,1.088837209302325562e+02,1.775348837209301678e+02,1.854883720930232585e+02,9.106976744186053452e+01,9.818604651162786467e+01
1.143333333333333286e+02,1.853636363636363171e+02,3.133333333333328596e+01,1.687575757575757507e+02,4.948484848484851284e+01,1.668484848484848158e+02,1.657575757575757791e+02,1.807878787878787818e+02,1.554848484848484986e+02,3.712121212121215308e+01,1.612424242424242493e+02,5.239393939393937671e+01,1.973333333333333144e+02,1.543030303030303116e+02,6.809090909090906507e+01,1.245454545454545325e+02,1.575454545454545325e+02,1.203030303030302974e+02,6.366666666666668561e+01,1.903333333333332860e+02,1.140303030303030170e+02,6.884848484848481576e+01,6.806060606060609075e+01,2.273636363636363171e+02,1.554848484848484986e+02,6.315151515151515582e+01,1.728181818181818130e+02,1.296363636363636545e+02,3.154545454545447569e+01,4.393939393939395188e+01,1.071212121212121247e+02,7.945454545454542483e+01
5.716666666666665009e+01,1.111666666666666714e+02,1.776428571428571672e+02,2.138095238095237960e+02,1.243095238095238102e+02,1.360238095238095184e+02,1.742619047619047876e+02,1.198809523809523938e+02,6.345238095238094189e+01,1.095000000000000000e+02,8.547619047619049581e+01,1.625000000000000000e+02,1.770952380952380736e+02,1.172857142857143060e+02,1.887857142857142492e+02,9.083333333333331439e+01,1.266428571428571104e+02,6.138095238095236539e+01,5.402380952380946866e+01,1.501666666666666856e+02,1.087380952380952124e+02,1.894999999999999432e+02,5.104761904761907942e+01,2.033095238095237676e+02,1.730952380952380736e+02,1.639047619047619264e+02,1.942380952380951555e+02,1.594761904761904816e+02,1.628809523809523512e+02,1.861904761904762040e+02,1.080000000000000000e+02,1.359523809523809632e+02
1.671428571428571104e+02,6.231428571428564567e+01,1.165428571428571445e+02,1.605999999999999943e+02,6.002857142857145334e+01,1.185999999999999801e+02,1.627714285714286007e+02,1.359142857142857395e+02,1.987428571428571331e+02,1.412857142857142776e+02,2.188285714285714505e+02,3.617142857142859214e+01,9.928571428571429180e+01,1.681714285714285779e+02,1.032285714285714278e+02,7.539999999999997726e+01,1.273714285714285666e+02,1.991142857142856997e+02,5.897142857142859640e+01,1.650285714285714391e+02,1.383999999999999773e+02,1.752857142857142776e+02,4.297142857142861772e+01,8.811428571428567125e+01,1.654571428571428839e+02,1.906285714285714334e+02,1.295142857142857054e+02,2.774285714285718996e+01,8.865714285714284415e+01,1.735428571428571161e+02,1.335142857142857054e+02,8.985714285714283278e+01
1.658529411764705515e+02,1.805882352941175952e+02,8.832352941176472427e+01,1.143235294117646959e+02,1.081176470588235219e+02,1.677352941176470438e+02,1.365588235294117680e+02,1.461176470588235361e+02,1.641176470588235645e+02,5.758823529411762365e+01,1.796764705882353041e+02,6.214705882352939881e+01,5.691176470588233371e+01,1.826470588235294485e+02,8.941176470588233371e+01,1.535294117647058556e+02,1.922647058823529278e+02,1.408823529411764639e+02,1.875294117647058556e+02,1.677058823529411598e+02,1.174411764705882320e+02,4.549999999999995737e+01,1.616176470588235645e+02,2.149411764705882035e+02,7.264705882352937749e+01,8.988235294117650653e+01,1.367647058823529278e+02,1.267647058823529420e+02,5.585294117647050882e+01,3.938235294117649232e+01,1.597058823529411882e+02,1.286176470588235361e+02
7.048484848484848442e+01,1.418181818181818130e+02,1.952727272727272805e+02,1.670303030303030027e+02,2.089696969696969688e+02,7.115151515151509898e+01,2.124848484848484986e+02,1.163636363636363740e+02,1.331818181818181870e+02,1.114545454545454533e+02,1.190606060606060765e+02,1.203333333333333286e+02,1.288787878787878753e+02,1.243030303030303116e+02,1.610303030303030027e+02,5.515151515151512740e+01,1.543636363636363740e+02,1.117878787878787676e+02,6.206060606060608364e+01,4.766666666666662877e+01,1.638787878787879038e+02,1.126363636363636545e+02,1.735757575757576205e+02,1.799090909090909065e+02,4.487878787878783271e+01,4.860606060606058065e+01,1.548787878787878753e+02,1.298181818181818414e+02,1.711515151515150990e+02,1.792727272727272521e+02,1.888181818181818414e+02,1.311212121212121247e+02
1.372790697674418539e+02,1.873488372093022747e+02,6.016279069767436738e+01,1.663720930232558146e+02,5.323255813953488769e+01,1.582558139534883423e+02,6.655813953488373613e+01,1.818604651162790447e+02,1.388837209302325562e+02,1.322325581395348593e+02,1.434186046511627808e+02,1.092558139534883708e+02,1.572093023255814046e+02,1.784186046511628092e+02,1.135813953488372192e+02,1.113720930232558146e+02,1.815813953488371908e+02,1.661860465116278931e+02,2.149534883720929770e+02,1.525348837209302530e+02,1.204186046511627808e+02,4.760465116279064546e+01,1.508837209302326130e+02,1.569534883720930338e+02,1.902093023255813478e+02,1.797906976744185954e+02,1.167674418604651123e+02,2.020465116279070230e+02,4.395348837209294857e+01,3.779069767441865224e+01,5.648837209302334372e+01,7.146511627906973274e+01
